province_id, district_name, location_name, ward_no
5,Arghakhachi,Malarani Rural Municipality,3
5,Arghakhachi,Malarani Rural Municipality,4
5,Arghakhachi,Malarani Rural Municipality,5
5,Arghakhachi,Malarani Rural Municipality,6
5,Arghakhachi,Malarani Rural Municipality,7
5,Arghakhachi,Malarani Rural Municipality,8
5,Arghakhachi,Malarani Rural Municipality,9
5,Gulmi,Malika Rural Municipality,1
5,Gulmi,Malika Rural Municipality,2
5,Gulmi,Malika Rural Municipality,3
5,Gulmi,Malika Rural Municipality,4
5,Gulmi,Malika Rural Municipality,5
5,Gulmi,Malika Rural Municipality,6
5,Gulmi,Malika Rural Municipality,7
5,Gulmi,Malika Rural Municipality,8
4,Myagdi,Malika Rural Municipality,1
4,Myagdi,Malika Rural Municipality,2
4,Myagdi,Malika Rural Municipality,3
4,Myagdi,Malika Rural Municipality,4
4,Myagdi,Malika Rural Municipality,5
4,Myagdi,Malika Rural Municipality,6
4,Myagdi,Malika Rural Municipality,7
7,Darchula,Malikarjun Rural Municipality,5
7,Darchula,Malikarjun Rural Municipality,6
7,Darchula,Malikarjun Rural Municipality,1
7,Darchula,Malikarjun Rural Municipality,2
7,Darchula,Malikarjun Rural Municipality,3
7,Darchula,Malikarjun Rural Municipality,4
7,Darchula,Malikarjun Rural Municipality,7
7,Darchula,Malikarjun Rural Municipality,8
5,Pyuthan,Mallarani Rural Municipality,1
5,Pyuthan,Mallarani Rural Municipality,2
5,Pyuthan,Mallarani Rural Municipality,3
5,Pyuthan,Mallarani Rural Municipality,4
5,Pyuthan,Mallarani Rural Municipality,5
2,Mahotari,Manara Shisawa Municipality,4
2,Mahotari,Manara Shisawa Municipality,1
2,Mahotari,Manara Shisawa Municipality,2
2,Mahotari,Manara Shisawa Municipality,3
2,Mahotari,Manara Shisawa Municipality,5
2,Mahotari,Manara Shisawa Municipality,6
2,Mahotari,Manara Shisawa Municipality,7
2,Mahotari,Manara Shisawa Municipality,8
2,Mahotari,Manara Shisawa Municipality,9
2,Mahotari,Manara Shisawa Municipality,10
3,Kavre,Mandandeupur Municipality,1
3,Kavre,Mandandeupur Municipality,2
3,Kavre,Mandandeupur Municipality,3
3,Kavre,Mandandeupur Municipality,4
3,Kavre,Mandandeupur Municipality,5
3,Kavre,Mandandeupur Municipality,6
3,Kavre,Mandandeupur Municipality,7
3,Kavre,Mandandeupur Municipality,8
3,Kavre,Mandandeupur Municipality,9
3,Kavre,Mandandeupur Municipality,10
3,Kavre,Mandandeupur Municipality,11
3,Kavre,Mandandeupur Municipality,12
5,Pyuthan,Mandavi Rural Municipality,1
5,Pyuthan,Mandavi Rural Municipality,2
5,Pyuthan,Mandavi Rural Municipality,3
5,Pyuthan,Mandavi Rural Municipality,4
5,Pyuthan,Mandavi Rural Municipality,5
1,Okhaldhunga,Manebhanjyang Rural Municipality,1
1,Okhaldhunga,Manebhanjyang Rural Municipality,2
1,Okhaldhunga,Manebhanjyang Rural Municipality,3
1,Okhaldhunga,Manebhanjyang Rural Municipality,4
1,Okhaldhunga,Manebhanjyang Rural Municipality,5
1,Okhaldhunga,Manebhanjyang Rural Municipality,6
1,Okhaldhunga,Manebhanjyang Rural Municipality,7
1,Okhaldhunga,Manebhanjyang Rural Municipality,8
1,Okhaldhunga,Manebhanjyang Rural Municipality,9
4,Myagdi,Mangala Rural Municipality,1
4,Myagdi,Mangala Rural Municipality,2
4,Myagdi,Mangala Rural Municipality,3
4,Myagdi,Mangala Rural Municipality,4
4,Myagdi,Mangala Rural Municipality,5
7,Achham,Mangalsen Municipality,1
7,Achham,Mangalsen Municipality,2
7,Achham,Mangalsen Municipality,3
7,Achham,Mangalsen Municipality,4
7,Achham,Mangalsen Municipality,5
7,Achham,Mangalsen Municipality,6
7,Achham,Mangalsen Municipality,7
7,Achham,Mangalsen Municipality,8
7,Achham,Mangalsen Municipality,9
7,Achham,Mangalsen Municipality,10
7,Achham,Mangalsen Municipality,11
7,Achham,Mangalsen Municipality,12
7,Achham,Mangalsen Municipality,13
7,Achham,Mangalsen Municipality,14
1,Ilam,Mangsebung Rural Municipality,3
1,Ilam,Mangsebung Rural Municipality,1
1,Ilam,Mangsebung Rural Municipality,2
1,Ilam,Mangsebung Rural Municipality,4
1,Ilam,Mangsebung Rural Municipality,5
1,Ilam,Mangsebung Rural Municipality,6
3,Makawanpur,Manhari Rural Municipality,1
3,Makawanpur,Manhari Rural Municipality,2
3,Makawanpur,Manhari Rural Municipality,3
3,Makawanpur,Manhari Rural Municipality,4
3,Makawanpur,Manhari Rural Municipality,5
3,Makawanpur,Manhari Rural Municipality,6
3,Makawanpur,Manhari Rural Municipality,7
3,Makawanpur,Manhari Rural Municipality,8
3,Makawanpur,Manhari Rural Municipality,9
3,Ramechap,Manthali Municipality,1
3,Ramechap,Manthali Municipality,2
3,Ramechap,Manthali Municipality,3
3,Ramechap,Manthali Municipality,4
3,Ramechap,Manthali Municipality,5
3,Ramechap,Manthali Municipality,6
3,Ramechap,Manthali Municipality,7
3,Ramechap,Manthali Municipality,8
3,Ramechap,Manthali Municipality,9
3,Ramechap,Manthali Municipality,10
3,Ramechap,Manthali Municipality,11
3,Ramechap,Manthali Municipality,12
3,Ramechap,Manthali Municipality,13
3,Ramechap,Manthali Municipality,14
5,Rupandehi,Marchawari Rural Municipality,1
5,Rupandehi,Marchawari Rural Municipality,7
5,Rupandehi,Marchawari Rural Municipality,2
5,Rupandehi,Marchawari Rural Municipality,3
5,Rupandehi,Marchawari Rural Municipality,4
5,Rupandehi,Marchawari Rural Municipality,5
5,Rupandehi,Marchawari Rural Municipality,6
3,Sindhuli,Marin Rural Municipality,1
3,Sindhuli,Marin Rural Municipality,2
3,Sindhuli,Marin Rural Municipality,3
3,Sindhuli,Marin Rural Municipality,4
3,Sindhuli,Marin Rural Municipality,5
3,Sindhuli,Marin Rural Municipality,6
3,Sindhuli,Marin Rural Municipality,7
7,Darchula,Marma Rural Municipality,6
7,Darchula,Marma Rural Municipality,1
7,Darchula,Marma Rural Municipality,2
7,Darchula,Marma Rural Municipality,3
7,Darchula,Marma Rural Municipality,4
7,Darchula,Marma Rural Municipality,5
4,Lamjung,Marshyangdi Rural Municipality,1
4,Lamjung,Marshyangdi Rural Municipality,2
4,Lamjung,Marshyangdi Rural Municipality,3
4,Lamjung,Marshyangdi Rural Municipality,4
4,Lamjung,Marshyangdi Rural Municipality,5
4,Lamjung,Marshyangdi Rural Municipality,6
4,Lamjung,Marshyangdi Rural Municipality,7
4,Lamjung,Marshyangdi Rural Municipality,8
4,Lamjung,Marshyangdi Rural Municipality,9
7,Bajhang,Masta Rural Municipality,7
7,Bajhang,Masta Rural Municipality,1
7,Bajhang,Masta Rural Municipality,2
7,Bajhang,Masta Rural Municipality,3
7,Bajhang,Masta Rural Municipality,4
7,Bajhang,Masta Rural Municipality,5
7,Bajhang,Masta Rural Municipality,6
5,Palpa,Mathagadhi Rural Municipality,6
5,Palpa,Mathagadhi Rural Municipality,1
5,Palpa,Mathagadhi Rural Municipality,2
5,Palpa,Mathagadhi Rural Municipality,3
5,Palpa,Mathagadhi Rural Municipality,4
5,Palpa,Mathagadhi Rural Municipality,5
5,Palpa,Mathagadhi Rural Municipality,7
5,Palpa,Mathagadhi Rural Municipality,8
2,Mahotari,Matihani Municipality,1
2,Mahotari,Matihani Municipality,3
2,Mahotari,Matihani Municipality,4
2,Mahotari,Matihani Municipality,2
2,Mahotari,Matihani Municipality,5
2,Mahotari,Matihani Municipality,6
2,Mahotari,Matihani Municipality,7
2,Mahotari,Matihani Municipality,8
2,Mahotari,Matihani Municipality,9
2,Rautahat,Maulapur Municipality,1
2,Rautahat,Maulapur Municipality,2
2,Rautahat,Maulapur Municipality,3
2,Rautahat,Maulapur Municipality,4
2,Rautahat,Maulapur Municipality,5
2,Rautahat,Maulapur Municipality,6
2,Rautahat,Maulapur Municipality,7
2,Rautahat,Maulapur Municipality,8
2,Rautahat,Maulapur Municipality,9
5,Kapilbastu,Mayadevi Rural Municipality,4
5,Kapilbastu,Mayadevi Rural Municipality,6
5,Kapilbastu,Mayadevi Rural Municipality,7
5,Rupandehi,Mayadevi Rural Municipality,1
5,Rupandehi,Mayadevi Rural Municipality,4
5,Rupandehi,Mayadevi Rural Municipality,5
5,Kapilbastu,Mayadevi Rural Municipality,1
5,Kapilbastu,Mayadevi Rural Municipality,2
5,Kapilbastu,Mayadevi Rural Municipality,3
5,Kapilbastu,Mayadevi Rural Municipality,5
5,Kapilbastu,Mayadevi Rural Municipality,8
5,Rupandehi,Mayadevi Rural Municipality,2
5,Rupandehi,Mayadevi Rural Municipality,3
5,Rupandehi,Mayadevi Rural Municipality,6
5,Rupandehi,Mayadevi Rural Municipality,7
5,Rupandehi,Mayadevi Rural Municipality,8
1,Jhapa,Mechinagar Municipality,1
1,Jhapa,Mechinagar Municipality,2
1,Jhapa,Mechinagar Municipality,3
1,Jhapa,Mechinagar Municipality,4
1,Jhapa,Mechinagar Municipality,5
1,Jhapa,Mechinagar Municipality,6
1,Jhapa,Mechinagar Municipality,7
1,Jhapa,Mechinagar Municipality,8
1,Jhapa,Mechinagar Municipality,9
1,Jhapa,Mechinagar Municipality,10
1,Jhapa,Mechinagar Municipality,11
1,Jhapa,Mechinagar Municipality,12
1,Jhapa,Mechinagar Municipality,13
1,Jhapa,Mechinagar Municipality,14
1,Jhapa,Mechinagar Municipality,15
3,Nuwakot,Meghang Rural Municipality,1
3,Nuwakot,Meghang Rural Municipality,2
3,Nuwakot,Meghang Rural Municipality,3
3,Nuwakot,Meghang Rural Municipality,4
3,Nuwakot,Meghang Rural Municipality,5
3,Nuwakot,Meghang Rural Municipality,6
3,Sindhupalchok,Melamchi Municipality,1
3,Sindhupalchok,Melamchi Municipality,2
3,Sindhupalchok,Melamchi Municipality,3
3,Sindhupalchok,Melamchi Municipality,4
3,Sindhupalchok,Melamchi Municipality,5
3,Sindhupalchok,Melamchi Municipality,6
3,Sindhupalchok,Melamchi Municipality,7
3,Sindhupalchok,Melamchi Municipality,8
3,Sindhupalchok,Melamchi Municipality,9
3,Sindhupalchok,Melamchi Municipality,10
3,Sindhupalchok,Melamchi Municipality,11
3,Sindhupalchok,Melamchi Municipality,12
3,Sindhupalchok,Melamchi Municipality,13
7,Baitadi,Melauli Municipality,1
7,Baitadi,Melauli Municipality,2
7,Baitadi,Melauli Municipality,3
7,Baitadi,Melauli Municipality,4
7,Baitadi,Melauli Municipality,5
7,Baitadi,Melauli Municipality,6
7,Baitadi,Melauli Municipality,7
7,Baitadi,Melauli Municipality,8
7,Baitadi,Melauli Municipality,9
7,Achham,Mellekh Rural Municipality,1
7,Achham,Mellekh Rural Municipality,2
7,Achham,Mellekh Rural Municipality,3
7,Achham,Mellekh Rural Municipality,4
7,Achham,Mellekh Rural Municipality,5
7,Achham,Mellekh Rural Municipality,6
7,Achham,Mellekh Rural Municipality,7
7,Achham,Mellekh Rural Municipality,8
3,Dolakha,Melung Rural Municipality,1
3,Dolakha,Melung Rural Municipality,2
3,Dolakha,Melung Rural Municipality,3
3,Dolakha,Melung Rural Municipality,4
3,Dolakha,Melung Rural Municipality,5
3,Dolakha,Melung Rural Municipality,6
3,Dolakha,Melung Rural Municipality,7
1,Tenhrathum,Menchhayayem Rural Municipality,3
1,Tenhrathum,Menchhayayem Rural Municipality,1
1,Tenhrathum,Menchhayayem Rural Municipality,2
1,Tenhrathum,Menchhayayem Rural Municipality,4
1,Tenhrathum,Menchhayayem Rural Municipality,5
1,Tenhrathum,Menchhayayem Rural Municipality,6
1,Taplejung,Meringden Rural Municipality,1
1,Taplejung,Meringden Rural Municipality,2
1,Taplejung,Meringden Rural Municipality,4
1,Taplejung,Meringden Rural Municipality,3
1,Taplejung,Meringden Rural Municipality,5
1,Taplejung,Meringden Rural Municipality,6
1,Taplejung,Mikhwakhola Rural Municipality,1
1,Taplejung,Mikhwakhola Rural Municipality,2
1,Taplejung,Mikhwakhola Rural Municipality,3
1,Taplejung,Mikhwakhola Rural Municipality,4
1,Taplejung,Mikhwakhola Rural Municipality,5
1,Panchthar,Miklajung Rural Municipality,6
1,Panchthar,Miklajung Rural Municipality,8
1,Morang,Miklajung Rural Municipality,1
1,Morang,Miklajung Rural Municipality,2
1,Morang,Miklajung Rural Municipality,3
1,Morang,Miklajung Rural Municipality,4
1,Morang,Miklajung Rural Municipality,5
1,Morang,Miklajung Rural Municipality,6
1,Morang,Miklajung Rural Municipality,7
1,Morang,Miklajung Rural Municipality,8
1,Morang,Miklajung Rural Municipality,9
1,Panchthar,Miklajung Rural Municipality,1
1,Panchthar,Miklajung Rural Municipality,2
1,Panchthar,Miklajung Rural Municipality,3
1,Panchthar,Miklajung Rural Municipality,4
1,Panchthar,Miklajung Rural Municipality,5
1,Panchthar,Miklajung Rural Municipality,7
2,Siraha,Mirchaiya Municipality,3
2,Siraha,Mirchaiya Municipality,1
2,Siraha,Mirchaiya Municipality,2
2,Siraha,Mirchaiya Municipality,4
2,Siraha,Mirchaiya Municipality,5
2,Siraha,Mirchaiya Municipality,6
2,Siraha,Mirchaiya Municipality,7
2,Siraha,Mirchaiya Municipality,8
2,Siraha,Mirchaiya Municipality,9
2,Siraha,Mirchaiya Municipality,10
2,Siraha,Mirchaiya Municipality,11
2,Siraha,Mirchaiya Municipality,12
2,Dhanusha,Mithila Bihari Municipality,3
2,Dhanusha,Mithila Bihari Municipality,5
2,Dhanusha,Mithila Bihari Municipality,10
2,Dhanusha,Mithila Bihari Municipality,1
2,Dhanusha,Mithila Bihari Municipality,2
2,Dhanusha,Mithila Bihari Municipality,4
2,Dhanusha,Mithila Bihari Municipality,6
2,Dhanusha,Mithila Bihari Municipality,7
2,Dhanusha,Mithila Bihari Municipality,8
2,Dhanusha,Mithila Bihari Municipality,9
2,Dhanusha,Mithila Municipality,1
2,Dhanusha,Mithila Municipality,2
2,Dhanusha,Mithila Municipality,3
2,Dhanusha,Mithila Municipality,4
2,Dhanusha,Mithila Municipality,5
